#"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
47120	47.21999999998065	-14567.506614101992	3331.947369416135	-11235.559244685857	301.1959090553134	8.649168010504559	1.0237845056246797
47130	47.22999999998063	-14555.951374998442	3265.576879543459	-11290.374495454982	295.19625845604537	8.69305741370745	1.0186156347865116
47140	47.239999999980604	-14545.685191237499	3300.9477959505193	-11244.737395286978	298.393660497606	8.69305741370745	1.0186156347865116
47150	47.24999999998058	-14521.733739217123	3270.6963273937668	-11251.037411823356	295.6590378994688	8.69305741370745	1.0186156347865116
47160	47.25999999998056	-14645.345440547064	3328.192860510687	-11317.152580036378	300.85651512214	8.661389115426273	1.022339959294556
47170	47.269999999980534	-14639.235399375983	3412.6090894968274	-11226.626309879155	308.4874348244994	8.686977038037	1.0193286061338718
47180	47.27999999998051	-14499.953387030975	3257.872578790605	-11242.080808240371	294.4998177228599	8.686977038037	1.0193286061338718
47190	47.28999999998049	-14568.809648687733	3292.833068529504	-11275.976580158229	297.6601186881696	8.686977038037	1.0193286061338718
47200	47.299999999980464	-14517.624579354739	3220.708388321508	-11296.91619103323	291.14031023621976	8.635599489848095	1.0253931074627647
47210	47.30999999998044	-14618.724256816738	3339.1558068831923	-11279.568449933546	301.8475255531271	8.635599489848095	1.0253931074627647
47220	47.31999999998042	-14630.86979370088	3410.8238343587986	-11220.045959342082	308.3260542609497	8.635599489848095	1.0253931074627647
47230	47.329999999980394	-14455.213332995265	3179.914216007528	-11275.299116987737	287.4526656092215	8.635599489848095	1.0253931074627647
47240	47.33999999998037	-14571.330204583508	3289.3496342302315	-11281.980570353277	297.34522891228823	8.70760433219245	1.0169139361284771
47250	47.34999999998035	-14489.218505712626	3311.518359303462	-11177.700146409165	299.3492009324702	8.70760433219245	1.0169139361284771
47260	47.359999999980325	-14451.935530822006	3243.3365036381924	-11208.599027183813	293.1858094615606	8.651562740270887	1.023501124771587
47270	47.3699999999803	-14529.735679061729	3350.524112672051	-11179.211566389677	302.8751789992541	8.651562740270887	1.023501124771587
47280	47.37999999998028	-14473.411495212298	3322.241147331888	-11151.17034788041	300.3185019236786	8.654735537866502	1.02312591262402
47290	47.389999999980255	-14566.396496608608	3389.7249815679997	-11176.671515040609	306.41879479920664	8.5626297298072	1.0341313913031465
47300	47.39999999998023	-14547.360109993691	3434.0502113366956	-11113.309898656997	310.42563416192064	8.53299769693374	1.0377225577924545
47310	47.40999999998021	-14430.20419746155	3297.6390053831665	-11132.565192078382	298.09455787913276	8.53299769693374	1.0377225577924545
47320	47.419999999980185	-14549.94290214791	3399.450575431546	-11150.492326716365	307.2979530691486	8.53299769693374	1.0377225577924545
47330	47.42999999998016	-14478.96896184311	3362.9826396916956	-11115.986322151413	304.00138447465133	8.550437298212742	1.0356060031631482
47340	47.43999999998014	-14404.4728660667	3275.5729206879246	-11128.899945378776	296.0998641753605	8.641301363199934	1.0247165124235615
47350	47.449999999980115	-14539.560550829017	3430.759353055428	-11108.80119777359	310.1281525568099	8.568596309842947	1.0334112934609128
47360	47.45999999998009	-14396.601746241355	3338.7294237625206	-11057.872322478834	301.80898207167377	8.583376184972554	1.0316318433301335
47370	47.46999999998007	-14416.932987514809	3277.4804012845166	-11139.452586230293	296.27229347528566	8.621708171089166	1.0270452235198517
47380	47.479999999980045	-14584.84008188454	3434.1941194906103	-11150.64596239393	310.43864293499934	8.531487880324839	1.037906203456044
47390	47.48999999998002	-14425.086495324056	3326.6690717056317	-11098.417423618424	300.718770162973	8.574597489782192	1.0326880306919377
47400	47.49999999998	-14404.41192737822	3282.6662934623496	-11121.74563391587	296.7410792439633	8.58506816732368	1.0314285248662898
47410	47.509999999979975	-14538.109317618178	3391.750530931486	-11146.358786686693	306.6018970857168	8.580342419523598	1.031996599057739
47420	47.51999999997995	-14498.811995302549	3344.9580192531625	-11153.853976049386	302.3720244228711	8.541690772129469	1.0366664436731483
47430	47.52999999997993	-14527.248546047489	3355.6829527359537	-11171.565593311536	303.34151935534146	8.582491656122558	1.031738165382582
47440	47.539999999979905	-14580.115598388411	3474.518190102897	-11105.597408285514	314.0837920800191	8.609691187210869	1.0284787227737684
47450	47.54999999997988	-14515.34169439834	3394.947376845943	-11120.394317552396	306.8908803152098	8.667258939429653	1.0216475886529701
47460	47.55999999997986	-14535.771803680203	3417.9712902454885	-11117.800513434715	308.97215824596003	8.673733881787406	1.020884928726274
47470	47.569999999979835	-14521.900731744745	3344.317763622463	-11177.582968122282	302.3141476453186	8.673733881787406	1.020884928726274
47480	47.57999999997981	-14497.250661210266	3330.6300725778538	-11166.620588632413	301.0768302180113	8.671478711182605	1.0211504278134342
47490	47.58999999997979	-14439.59857893614	3284.903398744229	-11154.695180191911	296.94330541512466	8.748720303626	1.0121347909624228
47500	47.599999999979765	-14438.372361068852	3239.2292479465555	-11199.143113122296	292.8145285034277	8.679272319227703	1.0202334792609813
47510	47.60999999997974	-14572.06036771023	3337.1443056969	-11234.91606201333	301.6656931706795	8.6367424769963	1.0252574068618947
47520	47.61999999997972	-14562.126596903558	3348.1323962457736	-11213.994200657784	302.6589765436488	8.6367424769963	1.0252574068618947
47530	47.629999999979695	-14522.998808152635	3353.514126339435	-11169.484681813201	303.1454653467822	8.667886534534876	1.0215736166387603
47540	47.63999999997967	-14599.458478463128	3406.236625308969	-11193.221853154158	307.9113872669653	8.65312484609971	1.023316357175921
47550	47.64999999997965	-14529.551798148848	3340.704747356043	-11188.847050792805	301.9875441314742	8.69311943569751	1.0186083673643576
47560	47.659999999979625	-14483.161929326357	3257.446505731868	-11225.715423594489	294.4613022698764	8.69311943569751	1.0186083673643576
47570	47.6699999999796	-14642.220498933102	3374.2004147594707	-11268.020084173631	305.01543049174336	8.67219383730759	1.0210662217449158
47580	47.67999999997958	-14579.556184125351	3368.581617235596	-11210.974566889756	304.50751165618925	8.67219383730759	1.0210662217449158
47590	47.689999999979555	-14547.289079738472	3297.9284667480697	-11249.360612990402	298.1207241324592	8.67219383730759	1.0210662217449158
47600	47.69999999997953	-14641.177192459361	3384.755721427005	-11256.421471032356	305.96959177780315	8.587993735058658	1.031077160612149
47610	47.70999999997951	-14584.800119360549	3319.4120471410943	-11265.388072219455	300.06276156847485	8.628416197384258	1.026246763384409
47620	47.719999999979485	-14544.97103073428	3279.4329346061713	-11265.538096128108	296.448795377499	8.562835521247447	1.0341065379250929
47630	47.72999999997946	-14642.576681536691	3456.078109572252	-11186.49857196444	312.41687594879164	8.562835521247447	1.0341065379250929
47640	47.73999999997944	-14447.918346059267	3207.7948601013068	-11240.12348595796	289.97297430915904	8.562835521247447	1.0341065379250929
47650	47.749999999979416	-14446.03922668961	3184.6774215682167	-11261.361805121394	287.88324204690406	8.533939070775924	1.0376080872222702
47660	47.75999999997939	-14610.147906506345	3420.7525844763195	-11189.395322030025	309.2235771164664	8.595905772158401	1.0301281133606208
47670	47.76999999997937	-14421.308762190765	3214.6314608334383	-11206.677301357327	290.5909781201626	8.595905772158401	1.0301281133606208
47680	47.779999999979346	-14505.30060667613	3237.4448773462423	-11267.855729329887	292.6532278988665	8.613032091548426	1.0280797867208804
47690	47.78999999997932	-14600.342097907338	3351.2562101195126	-11249.085887787825	302.94135794260393	8.613032091548426	1.0280797867208804
47700	47.7999999999793	-14528.612604214764	3290.6811055994744	-11237.93149861529	297.4655890755733	8.623718452217444	1.0268058082789473
47710	47.809999999979276	-14538.848298107168	3293.3713009518688	-11245.4769971553	297.70877293920154	8.531570667813359	1.037896131963789
47720	47.81999999997925	-14647.951145167463	3359.818629937512	-11288.13251522995	303.71536951447564	8.531570667813359	1.037896131963789
47730	47.82999999997923	-14653.104871177089	3363.078005529307	-11290.026865647782	304.01000519910093	8.562894674778496	1.0340993941897647
47740	47.839999999979206	-14647.068549663425	3352.9309539098504	-11294.137595753575	303.09274868274457	8.562894674778496	1.0340993941897647
47750	47.84999999997918	-14562.529018017905	3238.86083685563	-11323.668181162275	292.78122548236087	8.527026668454436	1.0384492203428506
47760	47.85999999997916	-14655.542390958472	3325.4640829704667	-11330.078307988006	300.6098435692276	8.527026668454436	1.0384492203428506
47770	47.869999999979136	-14647.919115021454	3387.841042530257	-11260.078072491197	306.2484935704759	8.60928093096617	1.028527732652984
47780	47.87999999997911	-14557.11321099802	3296.340877204741	-11260.77233379328	297.9772118188798	8.599875505969619	1.029652602476928
47790	47.88999999997909	-14570.360072441621	3221.092014187551	-11349.26805825407	291.1749886175533	8.579741116064257	1.0320689256135926
47800	47.899999999979066	-14559.42784408951	3168.1867472797594	-11391.24109680975	286.3925451412932	8.57458513615993	1.032689518511773
47810	47.90999999997904	-14646.717219029508	3299.0744538563295	-11347.64276517318	298.2243171939842	8.57458513615993	1.032689518511773
47820	47.91999999997902	-14546.325438422937	3168.8595163975583	-11377.465922025378	286.45336101968303	8.557018863865117	1.0348094747216139
47830	47.929999999978996	-14667.80243470992	3209.1915427575464	-11458.610891952374	290.09922933532454	8.525026535188942	1.0386928602683758
47840	47.93999999997897	-14741.011025131726	3367.769737242819	-11373.241287888906	304.43412066126757	8.525026535188942	1.0386928602683758
47850	47.94999999997895	-14640.001577890715	3269.474401978782	-11370.527175911931	295.5485802915419	8.525026535188942	1.0386928602683758
47860	47.959999999978926	-14588.829976996116	3175.31904587449	-11413.510931121626	287.037278962305	8.525026535188942	1.0386928602683758
47870	47.9699999999789	-14657.818215200405	3233.6321969632554	-11424.18601823715	292.3085754759526	8.49804501215341	1.0419907382269056
47880	47.97999999997888	-14642.642403939615	3245.2691207545536	-11397.373283185061	293.3605110113394	8.475694096028022	1.0447385305999757
47890	47.989999999978856	-14684.714827108723	3287.431946913987	-11397.282880194736	297.1718769620738	8.475694096028022	1.0447385305999757
47900	47.99999999997883	-14615.08386467671	3179.9676641683373	-11435.116200508372	287.4574971283295	8.475694096028022	1.0447385305999757
47910	48.00999999997881	-14638.539629862493	3218.6420800319183	-11419.897549830574	290.9535234912117	8.421123519268498	1.0515086467308326
47920	48.019999999978786	-14693.788343281645	3317.5486753926743	-11376.23966788897	299.894319547804	8.476912779594155	1.0445883337404287
47930	48.02999999997876	-14650.674542447368	3231.3790976453374	-11419.295444802032	292.10490350217486	8.404325142515185	1.0536103786495319
47940	48.03999999997874	-14638.043563291092	3202.9388462980423	-11435.10471699305	289.53400834430477	8.404325142515185	1.0536103786495319
47950	48.049999999978716	-14643.337038963622	3263.851704107848	-11379.485334855774	295.04030887881663	8.404325142515185	1.0536103786495319
47960	48.05999999997869	-14600.75710919905	3190.9671539714222	-11409.789955227629	288.4518109523697	8.417084036330492	1.0520132812597622
47970	48.06999999997867	-14612.980413056826	3220.7984968504948	-11392.181916206331	291.1484557191139	8.417084036330492	1.0520132812597622
47980	48.07999999997865	-14620.03758942661	3222.982589536307	-11397.054999890304	291.34588974463384	8.50942073550894	1.0405977646338114
47990	48.08999999997862	-14578.252461552778	3221.2154445569995	-11357.037016995779	291.1861462734852	8.50942073550894	1.0405977646338114
48000	48.0999999999786	-14539.359135611017	3214.5287122555983	-11324.830423355419	290.5816900228803	8.50942073550894	1.0405977646338114
48010	48.10999999997858	-14469.995619175697	3094.469137659299	-11375.526481516397	279.7287416710391	8.533954566567477	1.0376062031533422
48020	48.11999999997855	-14608.518290972026	3239.7485331019548	-11368.769757870072	292.86146999052175	8.613989527285874	1.0279655167504287
48030	48.12999999997853	-14562.345321300032	3222.1948457874387	-11340.150475512593	291.2746805782703	8.545300915779052	1.0362284819424559
48040	48.13999999997851	-14487.655263737139	3209.853565531817	-11277.801698205321	290.15907378339176	8.518369435790094	1.039504597968625
48050	48.14999999997848	-14584.66639758969	3265.0855593885576	-11319.580838201133	295.151844903163	8.518369435790094	1.039504597968625
48060	48.15999999997846	-14577.780703202772	3218.0225198213266	-11359.758183381446	290.89751750427547	8.48212628666838	1.0439462814432154
48070	48.16999999997844	-14687.389053050227	3369.112681064737	-11318.27637198549	304.5555178924981	8.506294433591604	1.0409802135147133
48080	48.17999999997841	-14573.699821066564	3331.699262014745	-11242.00055905182	301.1734810496999	8.506294433591604	1.0409802135147133
48090	48.18999999997839	-14568.357192852982	3255.879716587231	-11312.47747626575	294.3196702365951	8.506294433591604	1.0409802135147133
48100	48.19999999997837	-14601.080098040547	3319.698885703976	-11281.381212336571	300.0886907300493	8.506294433591604	1.0409802135147133
48110	48.20999999997834	-14556.866821398758	3335.628495785658	-11221.2383256131	301.52866947445835	8.565669836792543	1.0337643598711201
48120	48.21999999997832	-14571.357000503758	3312.8921315796592	-11258.464868924098	299.47338494370706	8.541601723181468	1.0366772512545865
48130	48.2299999999783	-14647.819648051693	3380.4112029828543	-11267.408445068839	305.5768631308249	8.499223249625901	1.0418462882580428
48140	48.239999999978274	-14618.624968369813	3406.7357332827405	-11211.889235087074	307.95650481031447	8.487085295431912	1.043336303037423
48150	48.24999999997825	-14509.584823285986	3259.1600928828298	-11250.424730403156	294.61620430837104	8.523300222713615	1.038903237516139
48160	48.25999999997823	-14738.141203579384	3456.0943771889365	-11282.046826390448	312.41834648210215	8.498400658316392	1.0419471323741327
48170	48.269999999978204	-14578.878980088144	3317.3095782825962	-11261.569401805547	299.87270603971456	8.485502266777521	1.043530944581547
